n,Codice_IPA,tipo,email
1,c_h354,Mail2,ragioneria@comune.rivodutri.ri.it
1,c_h356,Mail2,protocollo@comune.rivoli.vr.it
1,c_h357,Mail2,comune@comune.rivoltadadda.cr.it
1,c_h359,Mail2,segreteriagen@comune.rizziconi.rc.it
1,c_h362,Mail2,info@comune.roaschia.cn.it
1,c_h363,Mail2,roascio@ruparpiemonte.it
1,c_h365,Mail2,segreteria@comune.roasio.vc.it
1,c_h366,Mail2,comuneroatto@libero.it
1,c_h369,Mail2,delibere@comune.robbio.pv.it
2,c_h373,Mail3,protocollo@comune.robeccosulnaviglio.mi.it
1,c_h376,Mail2,protocollo@comune.robella.at.it
1,c_h379,Mail2,anagrafe.rocca@agordino.bl.it
1,c_h380,Mail2,protocollo@comune.roccavaldina.me.it
1,c_h382,Mail2,comuneroccabascerana@libero.it
1,c_h384,Mail2,segreteria@comune.roccabianca.pr.it
1,c_h385,Mail2,info@comune.roccabruna.cn.it
1,c_h387,Mail2,roccacanterano@libero.it
1,c_h389,Mail2,comune@roccacasale.it
1,c_h390,Mail2,ragioneria@comune.roccafluvione.ap.it
1,c_h391,Mail2,rocca.ciglie@ruparpiemonte.it
1,c_h392,Mail2,ragioneria@comune.roccadarazzo.at.it
1,c_h394,Mail2,finanze.roccadaspide@libero.it
1,c_h396,Mail2,info@comune.roccadegiorgi.pv.it
1,c_h400,Mail2,comuneroccadicambio@virgilio.it
1,c_h401,Mail2,roccadicave@provincia.roma.it
1,c_h409,Mail2,comune.roccaforzata@tiscalinet.it
1,c_h411,Mail2,amministrativo@comunediroccagiovine.it
1,c_h414,Mail2,affarigenerali@comuneroccagrimalda.it
1,c_h416,Mail2,protocollo@comune.roccaimperiale.cs.it
1,c_h420,Mail2,comuneroccamandolfi@tiscali.it
3,c_h422,Mail4,protocollo@comunediroccamena.it
1,c_h424,Mail2,protocollo@comune.roccamontepiano.ch.it
1,c_h425,Mail2,comune.roccamorice@tin.it
1,c_h427,Mail2,segreteria@comunediroccantica.it
1,c_h429,Mail2,info@comune.roccapia.aq.it
1,c_h432,Mail2,comune.lariano@inwind.it
1,c_h436,Mail2,comune.roccaromana@virgilio.it
1,c_h438,Mail2,roccasanfelice@tiscalinet.it
1,c_h439,Mail2,ragioneria@comuneroccasangiovanni.gov.it
1,c_h440,Mail2,ragioneria@roccasm.it
1,c_h441,Mail2,comune.roccasantostefano@tin.it
1,c_h442,Mail2,protocollo@comunediroccascalegna.it
1,c_h443,Mail2,aiello@comune.roccarainola.na.it
1,c_h4439,Mail2,affarigenerali@comune.roccasecca.fr.it
1,c_h448,Mail2,ragioneria@comuneroccaspinalveti.it
1,c_h449,Mail2,info@comune.roccastrada.gr.it
1,c_h450,Mail2,comuneroccasusella@virgilio.it
1,c_h451,Mail2,ragioneria@comune.roccaverano.at.it
1,c_h453,Mail2,protocollo@comune.roccavione.cn.it
1,c_h454,Mail2,amministrazione@comune.roccavivara.cb.it
1,c_h456,Mail2,protocollo@roccella.it
1,c_h459,Mail3,segreteria@comune.rocchettaecroce.ce.it
1,c_h460,Mail2,castelvittorio.im@libero.it
1,c_h461,Mail2,protocollo@comune.rocchettadivara.sp.it
1,c_h462,Mail2,rocchetta.belbo@reteunitaria.piemonte.it
2,c_h468,Mail3,protocollo@comune.rocchettatanaro.at.it
1,c_h472,Mail2,ragioneria@comunediroddi.it
1,c_h473,Mail2,info@comune.roddino.cn.it
1,c_h474,Mail2,rodello@comune.rodello.cn.it
1,c_h475,Mail2,info@comune.rodengo.bz.it
1,c_h478,Mail2,ragioneria@comune.rodero.co.it
1,c_h479,Mail2,comunerodimilici@virgilio.it
1,c_h481,Mail2,elena.furlani@comune.rodigo.mn.it
1,c_h486,Mail2,info@comune.rogeno.lc.it
1,c_h488,Mail2,ced@comune.roggianogravina.cs.it
1,c_h489,Mail2,uf.finanziarioroghudi@virgilio.it
1,c_h491,Mail2,info@comune.rognano.pv.it
1,c_h493,Mail2,amministrazione@comune.rogolo.so.it
1,c_h495,Mail2,comunediroiodelsangro@virgilio.it
1,c_h497,Mail2,segreteria@comune.roisan.ao.it
1,c_h498,Mail2,demografici@comune.roletto.to.it
1,c_h505,Mail2,comune.romagnese@virgilio.it
1,c_h509,Mail2,affari.generali@comune.romano.bg.it
1,c_h512,Mail2,info@comune.romano.vi.it
1,c_h516,Mail4,elettorale@comune.rombiolo.vv.it
1,c_h517,Mail2,anagrafe@comune.romeno.tn.it
1,c_h521,Mail2,info@comune.ronago.co.it
1,c_h523,Mail2,info@comune.roncade.tv.it
1,c_h527,Mail2,anagrafe@comune.roncaro.pv.it
1,c_h532,Mail2,c.ronchivalsugana@comuni.infotn.it
1,c_h533,Mail2,luigia.sbaiz@comune.ronchis.ud.it
1,c_h536,Mail2,ragioneria@comune.roncoscrivia.ge.it
1,c_h540,Mail2,protocollo@comune.roncoalladige.vr.it
1,c_h541,Mail2,ragioneria@comune.roncoferraro.mn.it
1,c_h542,Mail2,urp@comune.roncofreddo.fc.it
1,c_h544,Mail2,protocollo@comune.roncola.bg.it
1,c_h546,Mail2,anagrafe@comune.rondanina.ge.it
1,c_h549,Mail2,amministrativo@comune.ronsecco.vc.it
1,c_h552,Mail2,ronzone@comuni.infotn.it
1,c_h553,Mail2,roppolo@ptb.provincia.biella.it
1,c_h554,Mail2,crora@dag.it
1,c_h556,Mail2,info@comune.rosa.vi.it
1,c_h559,Mail2,comune.rosasco@lomellina.tv
1,c_h560,Mail2,protocollo@comune.rosate.mi.it
1,c_h561,Mail2,rosazza@ptb.provincia.biella.it
1,c_h562,Mail3,ragioneria@comunedirosciano.it
1,c_h564,Mail2,comune.roscigno@tiscali.it
1,c_h566,Mail2,comune.montebello@virgilio.it
1,c_h566a,Mail2,info@comune.rosello.ch.it
1,c_h568,Mail2,ffalcone@comune.rosetovalfortore.fg.it
1,c_h570,Mail2,diritti-rosi@comune.rosignano.livorno.it
1,c_h573,Mail2,protocollo@comune.rosolina.ro.it
1,c_h575,Mail2,comune@comune.rosora.an.it
1,c_h577,Mail2,rossa@ruparpiemonte.it
1,c_h578,Mail2,info@comune.rossana.cn.it
1,c_h581,Mail2,comune.rossiglione@tin.it
1,c_h583,Mail2,protocollo@comune.rosta.to.it
1,c_h584,Mail2,protocollo@comune.rotadimagna.bg.it
1,c_h585,Mail2,com.rotagreca@libero.it
1,c_h588,Mail2,com.rotella@tiscali.it
1,c_h590,Mail2,ced@comune.rotonda.pz.it
1,c_h591,Mail2,finanziaria@comune.rotondella.mt.it
1,c_h592,Mail5,ragioneria@comune.rotondi.av.it
1,c_h598,Mail2,protocollo@comune.rovato.bs.it
1,c_h599,Mail2,comune@comune.rovegno.ge.it
1,c_h601,Mail2,segreteria@comune.rovellasca.co.it
1,c_h604,Mail2,segreteria@comune.roverbella.mn.it
1,c_h608,Mail2,segreteria@comune.rovereveronese.vr.it
1,c_h609,Mail2,protocollo@comune.roveredo.pn.it
1,c_h610,Mail2,info@comune.roveredodigua.vr.it
1,c_h615,Mail2,info@comune.rovetta.bg.it
1,c_h618,Mail2,rovianocomune@tiscali.it
1,c_h620,Mail2,comune@comune.rovigo.it
1,c_h621,Mail3,utc@comune.rovito.cs.it
1,c_h622,Mail2,info@comune.rovolon.pd.it
1,c_h628,Mail2,segreteria@comune.rubiera.re.it
1,c_h629,Mail2,protocollo@comunediruda.it
1,c_h632,Mail2,segreteria@comune.ruffano.le.it
1,c_h633,Mail2,ruffia@reteunitaria.piemonte.it
1,c_h634,Mail2,comune@ruffremendola.it
1,c_h639,Mail2,rumo@comune.rumo.tn.it
1,c_h641,Mail2,protocollo@comune.ruoti.pz.it
1,c_h642,Mail2,demograficorussi@legalmail.it
1,c_h643,Mail4,RAGIONERIA@COMUNE.RUTIGLIANO.BA.IT
1,c_h647,Mail2,e.piovesana@comune.sabaudia.latina.it
1,c_h650,Mail2,anagrafe@comune.sabbio.bs.it
1,c_h652,Mail2,protocollo@comune.sabbioneta.mn.it
1,c_h655,Mail2,protocollo@comune.saccolongo.pd.it
1,c_h658,Mail2,comune@comunedisacrofano.it
1,c_h659,Mail2,protocollo@comune.sadali.ca.it
1,c_h666,Mail2,segreteria@comune.sagron-mis.tn.it
1,c_h669,Mail2,info@comune.saint-christophe.ao.it
1,c_h670,Mail2,info@comune.saintdenis.ao.it
1,c_h671,Mail2,info@comune.saintmarcel.ao.it
1,c_h672,Mail2,info@comune.saint-nicolas.ao.it
1,c_h674,Mail2,info@comune.saint-pierre.ao.it
1,c_h675,Mail2,info@comune.saintrhemyenbosses.ao.it
1,c_h676,Mail2,info@comune.saint-vincent.ao.it
1,c_h677,Mail2,INFO@COMUNE.SALAMONFERRATO.AL.IT
1,c_h679,Mail2,info@comune.salacomacina.co.it
1,c_h686,Mail2,ragioneria.salento@legalmail.it
1,c_h687,Mail2,area.amministrativa@comune.salandra.mt.it
1,c_h688,Mail2,info@comune.salaparuta.tp.it
1,c_h689,Mail2,info@comune.salara.ro.it
1,c_h690,Mail2,comune.salasco@virgilio.it
1,c_h691,Mail2,info@comune.salassa.to.it
1,c_h693,Mail2,info@comunedisalcito.it
1,c_h695,Mail2,sale.delle.langhe@ruparpiemonte.it
1,c_h700,Mail2,protocollo@cittadisalemi.it
1,c_h702,Mail2,responsabiletributi.salerano.canavese@ruparpiemonte.it
1,c_h704,Mail2,sale.san.giovanni@ruparpiemonte.it
1,c_h706,Mail2,protocollo@comune.salgareda.tv.it
1,c_h707,Mail2,sali.vercellese@ruparpiemonte.it
1,c_h708,Mail3,sindaco@comune.salicesalentino.le.it
1,c_h710,Mail2,saliceto@reteunitaria.piemonte.it
1,c_h712,Mail2,segreteria@comune.sanmaurodisaline.vr.it
1,c_h713,Mail2,info@comune.salisano.it
1,c_h714,Mail2,info@comune.salizzole.vr.it
1,c_h715,Mail2,info@comune.salle.pe.it
1,c_h716,Mail2,salmour@ruparpiemonte.it
1,c_h720,Mail2,protocollo@comune.salsomaggiore-terme.pr.it
1,c_h723,Mail2,saltrio@comune.saltrio.va.it
1,c_h724,Mail2,ufficio.ragioneria@comune.saludecio.rn.it
1,c_h725,Mail2,segreteria@comune.saluggia.vc.it
1,c_h733,Mail2,comsalzairpina@yahoo.it
1,c_h734,Mail2,comune.salza@dag.it
1,c_h735,Mail2,info@comune.salzano.ve.it
1,c_h739,Mail2,samatzai@yahoo.it
1,c_h743,Mail2,comune@comune.sambucadisicilia.ag.it
1,c_h744,Mail2,franca.cecchini@comune.sambuca.pt.it
1,c_h745,Mail2,luigi.colarossi@comunesambuci.rm.it
1,c_h746,Mail2,info@comune.sambuco.cn.it
1,c_h752,Mail2,info@comune.samolaco.so.it
1,c_h754,Mail2,segreteria@comune.samone.tn.it
1,c_h756,Mail2,protocollo@comune.samugheo.or.it
1,c_h760,Mail2,protocollo@comune.sanbartolomeovalcavargna.co.it
1,c_h763,Mail2,info@sanbart.it
1,c_h765,Mail2,comunesanbasile@tiscali.it
1,c_h770,Mail2,ufficio@comune.sanbenedettobelbo.cn.it
1,c_h773,Mail2,ramunno@comune.sanbenedettoinperillis.aq.it
1,c_h775,Mail2,protocollo@comune.sanbenignocanavese.to.it
1,c_h777,Mail2,segreteria.sbv@ruparpiemonte.it
1,c_h779,Mail2,comunesbiagios@libero.it
1,c_h780,Mail2,info@sanbiagiodellacima.gov.it
1,c_h781,Mail2,protocollo@comune.sanbiagio.tv.it
1,c_h782,Mail2,comune@comune.sanbiase.cb.it
1,c_h784,Mail2,csbuono@tin.it
1,c_h789,Mail2,comune@comune.sancarlocanavese.to.it
1,c_h791,Mail2,info@comune.san-casciano-val-di-pesa.fi.it
1,c_h793,Mail2,protocollo@comune.sancesariodilecce.le.it
1,c_h796,Mail2,protocollo@comune.sanchiricoraparo.pz.it
1,c_h797,Mail4,protocollo@comune.sancipirello.pa.it
1,c_h798,Mail5,protocollo@comune.sanciprianodaversa.ce.it
1,c_h804,Mail2,info@comune.sancolombanobelmonte.to.it
1,c_h807,Mail2,comune.scostantino@libero.it
1,c_h812,Mail2,san.damiano.macra@ruparpiemonte.it
1,c_h814,Mail2,protocollo@comune.sandamianoalcolle.pv.it
1,c_h815,Mail2,comune@comune.sandanielepo.cr.it
1,c_h816,Mail2,affari.generali@comune.sandanieledelfriuli.ud.it
1,c_h819,Mail2,amministrativo.sandemerionv@legalmail.it
1,c_h821,Mail2,sandigliano@ptb.provincia.biella.it
1,c_h822,Mail2,info@sandonaci.net
1,c_h823,Mail2,protocollo@sandonadipiave.net
1,c_h824,Mail2,info@comune.sandonatovaldicomino.fr.it
1,c_h829,Mail2,info@comune.sandrigo.vi.it
1,c_h841,Mail2,ragsanfili@libero.it
1,c_h843,Mail2,protocollo@comune.san-fior.tv.it
1,c_h844,Mail2,info@comune.sanfiorano.lo.it
1,c_h846,Mail2,protocollo@comune.sanfloro.cz.it
1,c_h847,Mail2,comune@comune.sanfrancescoalcampo.to.it
1,c_h848,Mail2,protocollo@comune.aglientu.ot.it
1,c_h851,Mail2,sanfre@ruparpiemonte.it
1,c_h852,Mail2,info@comune.sanfront.cn.it
1,c_h859,Mail2,segreteria@comune.sangenesio.pv.it
1,c_h860,Mail2,INFO@COMUNE.SANGENNAROVESUVIANO.NA.IT
1,c_h865,Mail2,ragioneria@comunesangervasio.it
2,c_h867,Mail3,protocollo@comune.sangiacomo.cb.it
1,c_h868,Mail2,segreteria@comune.sangiacomofilippo.so.it
1,c_h870,Mail3,protocollo@comunesangiacomodellesegnate.it
1,c_h875,Mail2,urp@comune.sangimignano.si.it
1,c_h876,Mail4,info@comune.sanginesio.mc.it
1,c_h880,Mail2,protocollo@comunedisangiorgioaliri.it
1,c_h881,Mail2,tributi@comune.sangiorgioalbanese.cs.it
1,c_h882,Mail3,segreteria@comunesangiorgioionico.it
1,c_h884,Mail2,info@sangiorgiosl.org
1,c_h887,Mail2,comune@comune.sangiorgiopiacentino.pc.it
1,c_h890,Mail2,municipio@comunesangiorgio.it
1,c_h894,Mail2,affarigenerali2002@libero.it
1,c_h897,Mail2,protocollo@comune.sangiorgioinbosco.pd.it
1,c_h901,Mail2,protocollo@comunesgv.it
1,c_h906,Mail2,segreteria@comune.sangiovannialnatisone.ud.it
1,c_h910,Mail2,affari-generali@sangiovannibianco.org
1,c_h913,Mail2,info@comune.villasangiovanniintuscia.vt.it
1,c_h914,Mail2,ragioneria@comune.sangiovannigemini.ag.it
1,c_h916,Mail2,protocollo@comune.sangiovanniilarione.vr.it
1,c_h918,Mail2,protocollo@comune.sangiovanniincroce.cr.it
1,c_h920,Mail2,sangiovanniingaldo@tiscali.it
1,c_h921,Mail2,ced@marignano.net
1,c_h923,Mail2,comunesangiovannilipioni@tin.it
1,c_h926,Mail2,ufficioragioneria@comune.sangiovannirotondo.fg.it
1,c_h928,Mail2,comune@comune.sangiulianodelsannio.cb.it
1,c_h929,Mail2,sangiulianodipuglia.cb@virgilio.it
1,c_h935,Mail2,alessandra.massi@comune.sangiustino.pg.it
1,c_h936,Mail2,protocollo@comune.sangiustocanavese.to.it
1,c_h938,Mail2,sangregorio@feltrino.bl.it
1,c_h939,Mail2,protocollo@comune.sangregoriomatese.ce.it
1,c_h940,Mail2,segreteria@comune.sangregoriodicatania.ct.it
1,c_h944,Mail2,protocollo@comune.sanguinetto.vr.it
1,c_h949,Mail2,municipio@comune.san-leo.rn.it
1,c_h952,Mail2,info@san-leonardo.eu
1,c_h956,Mail2,info@stlorenzen.eu
1,c_h957,Mail2,demografici@comune.cipressa.im.it
1,c_h958,Mail2,comune.san-lorenzo@provincia.ps.it
1,c_h959,Mail5,ufftecnicosanlorenzo@libero.it
1,c_h962,Mail2,comune@sanlorenzodelvallo.eu
1,c_h964,Mail2,segreteria@sanlorenzois.it
1,c_h969,Mail2,RAGIONERIA@COMUNESANLORENZONUOVO.IT
1,c_h970,Mail3,servizioamministrativo@comune.sanluca.rc.it
2,c_h971,Mail3,protocollosanlucido@legalmail.it
1,c_h973,Mail2,info@comune.sanlupo.bn.it
1,c_h981,Mail3,mail@comune.sanmarcoargentano.cs.it
1,c_h984,Mail2,info@comune.sanmarcodeicavoti.bn.it
1,c_h985,Mail2,ragioneria@comune.sanmarcoinlamis.fg.it
1,c_h986,Mail3,info@comune.sanmarcolacatola.fg.it
1,c_h987,Mail2,protocollo@comune.sanmartinoalfieri.at.it
1,c_h988,Mail2,info@comune.sanmartinoinbadia.bz.it
1,c_h989,Mail2,info@stmp.it
1,c_h996,Mail2,ufficio.segreteria@venezze.it
1,c_h997,Mail2,san.martino.canavese@ruparpiemonte.it
1,c_hi5a,Mail2,protocollo@comune.tinnura.or.it
1,c_ht1k,Mail2,comune@oratino.it
1,c_i003,Mail2,posta@comunesanmartinobuonalbergo.it
1,c_i007,Mail2,anagrafe@comune.sanmartinodellago.cr.it
1,c_i008,Mail2,segreteria@comune.sanmartinodilupari.pd.it
1,c_i014,Mail2,info@comune.sanmartino.pv.it
1,c_i017,Mail2,protocollo@comune.sanmarzanooliveto.at.it
1,c_i024,Mail2,protocollo@comune.sanmauriziocanavese.to.it
1,c_i025,Mail2,municipio@comune.sanmauriziodopaglio.no.it
1,c_i026,Mail2,barone.viki@libero.it
1,c_i027,Mail2,ragioneria@comune.sanmauropascoli.fc.it
1,c_i028,Mail2,comune@comune.sanmaurocastelverde.pa.it
1,c_i029,Mail2,domdeu@libero.it
1,c_i030,Mail2,ufficio.protocollo@comune.sanmaurotorinese.to.it
1,c_i032,Mail2,utc@comune.sanmaurolabruca.sa.it
1,c_i040,Mail2,info@comunesanmichele.it
1,c_i042,Mail2,info@comune.sanmichelealladige.tn.it
1,c_i049,Mail2,protocollo@comune.sannazzaro.bn.it
1,c_i052,Mail2,san.nazzaro.sesia@ruparpiemonte.it
1,c_i057,Mail2,sannicolaalto@tiscali.it
1,c_i060,Mail2,areatecnica@comune.sannicolaarcella.cs.it
1,c_i063,Mail2,anagrafe.sannicolo@cmcs.it
1,c_i065,Mail2,info@comune.sanpancrazio.bz.it
1,c_i066,Mail2,info.ragioneria@sanpancraziosalentino.gov.it
1,c_i073,Mail2,salvatore.scala@inwind.it
1,c_i079,Mail2,info@comune.sanpellegrinoterme.bg.it
1,c_i086,Mail2,protocollo@comune.sanpieropatti.me.it
1,c_i090,Mail2,sanpietrovallemina@comune.sanpietrovallemina.to.it
1,c_i092,Mail2,amministrativo@comune.sanpietroalnatisone.ud.it
1,c_i096,Mail2,sanpietroavellana@tin.it
1,c_i103,Mail2,protocollo@comune.sanpietrodifeletto.tv.it
1,c_i107,Mail2,protocollo@comune.sanpietroingu.pd.it
1,c_i108,Mail2,sindaco@comune.sanpietroinamantea.cs.it
1,c_i109,Mail2,protocollo@comune.sanpietroincariano.vr.it
1,c_i114,Mail2,affarigenerali@comune.sanpietroinguarano.cs.it
1,c_i115,Mail2,ufficio.segreteria@comune.sanpietroinlama.le.it
1,c_i117,Mail2,ragioneria@comune.sanpietromussolino.vi.it
1,c_i120,Mail2,protocollo@comune.sanpietroviminario.pd.it
1,c_i121,Mail2,comunesanpiodc@virgilio.it
1,c_i122,Mail2,sanpolomatese@tiscali.it
1,c_i123,Mail2,urp@comune.sanpolodenza.re.it
1,c_i124,Mail2,info@comune.sanpolodipiave.tv.it
1,c_i125,Mail2,protocollo@comune.sanpolodeicavalieri.rm.it
1,c_i126,Mail2,san.ponso@ruparpiemonte.it
1,c_i128,Mail2,comune@comune.sanpossidonio.mo.it
1,c_i135,Mail2,protocollo@comune.sanquiricodorcia.si.it
1,c_i136,Mail2,segreteria@comune.sanquirino.pn.it
1,c_i137,Mail2,protocollo@comune.sanraffaelecimena.to.it
1,c_i145,Mail2,info@comunesansalvatoretelesino.eu
1,c_i147,Mail2,ragioneria@comune.sansalvatoredifitalia.me.it
1,c_i150,Mail2,sansebastianonline@libero.it
1,c_i153,Mail2,segreteria@comune.san-secondo-parmense.pr.it
1,c_i158,Mail2,protocollo@comune.sanseverinomarche.mc.it
1,c_i162,Mail2,info@comune.sansiro.co.it
1,c_i165,Mail2,comunedisansosti@tiscali.it
1,c_i168,Mail2,info@comune.santabrigida.bg.it
1,c_i170,Mail2,scaterina@libero.it
3,c_i175,Mail4,protocollo@comune.santacristinaebissone.pv.it
1,c_i176,Mail3,comunes.cristina@libero.it
1,c_i178,Mail2,sindaco@comune.santa-croce-camerina.rg.it
1,c_i181,Mail2,marilenacolombo@comune.santacrocedimagliano.cb.it
1,c_i184,Mail2,castagnolo.giovanna@comunesdv.it
1,c_i187,Mail2,protocollo@comune.santafiora.gr.it
1,c_i190,Mail2,info@comune.santagatafossili.al.it
1,c_i191,Mail2,info@comune.santagatabolognese.bo.it
1,c_i193,Mail2,postmaster@comune.santagatadipuglia.fg.it
1,c_i201,Mail2,info@comune.santagatafeltria.rn.it
1,c_i210,Mail2,segreteria@comune.santalbanostura.cn.it
2,c_i213,Mail3,protocollo@comune.santalessioconvialone.pv.it
1,c_i214,Mail2,comunesantalessio@libero.it
1,c_i217,Mail2,INFO@COMUNE.SANTALUCE.PI.IT
1,c_i220,Mail2,comune@comune.santaluciadelmela.me.it
1,c_i221,Mail2,info@comunesantalucia.it
1,c_i225,Mail2,urp@comunesml.it
1,c_i232,Mail3,s.banti@comune.santamariaamonte.pi.it
1,c_i236,Mail2,info@comune.travacosiccomario.pv.it
1,c_i237,Mail2,info@comune.santa-maria-della-versa.pv.it
1,c_i238,Mail2,comune@comune.santamariadelmolise.is.it
1,c_i242,Mail2,info@comune-santamariadisala.it
1,c_i244,Mail2,info@comune.santamariaimbaro.ch.it
1,c_i249,Mail2,protocollo@comune.santamariamaggiore.vb.it
1,c_i251,Mail2,comune@comune.santamarianuova.an.it
2,c_i254,Mail4,protocollo@comune.santa-marina-salina.me.it
1,c_i263,Mail2,info@comune.santanatoliadinarco.pg.it
2,c_i265,Mail3,protocollo@comune.santandreadelgarigliano.fr.it
1,c_i273,Mail2,santangelodalife@inwind.it
1,c_i274,Mail2,info@comune.santangelolodigiano.lo.it
1,c_i275,Mail2,ragioneria@santangelopiove.net
1,c_i276,Mail2,municipio@comune.santangelolomellina.pv.it
1,c_i279,Mail2,info@comune.santangeloallesca.av.it
1,c_i280,Mail2,santangeloascala@inwind.it
1,c_i282,Mail2,info@comune.santangelodelpesco.is.it
1,c_i286,Mail2,INFO@COMUNE.SANTANGELOINPONTANO.MC.IT
1,c_i288,Mail2,info@comune.santangelolefratte.pz.it
1,c_i290,Mail2,info@santangelomuxaro.gov.it
1,c_i291,Mail2,v.morreale@comune.santaninfa.tp.it
1,c_i296,Mail2,info@comune.santantoninodisusa.to.it
1,c_i298,Mail2,ufficio.protocollo@comune.villasantantonio.or.it
1,c_i304,Mail2,segreteria@comune.santarcangelo.rn.it
1,c_i305,Mail2,protocollo.santarcangelo@rete.basilicata.it
1,c_i310,Mail2,nanni.maura@comune.santa-sofia.fc.it
1,c_i314,Mail3,protocollo@comune.santavenerina.ct.it
1,c_i317,Mail2,comunesantegidio.sa@libero.it
1,c_i320,Mail2,comune@comune.santeliaapianisi.cb.it
1,c_i321,Mail2,info@comune.santeliafiumerapido.fr.it
1,c_i324,Mail2,protocollo@santelpidioamare.it
1,c_i327,Mail2,info@comune.santena.to.it
1,c_i328,Mail2,comune@comune.santeodoro.me.it
1,c_i32k,Mail2,sindaco@comunesanteodoro.gov.it
1,c_i332,Mail2,anagrafe.eufemia@libero.it
1,c_i333,Mail2,area.amministrativa@seufemia.it
1,c_i335,Mail2,Protocollo@comune.santeusaniodelsangro.chieti.it
1,c_i336,Mail2,comunesef@tiscalinet.it
1,c_i342,Mail2,civico@comune.santilariodenza.re.it
1,c_i347,Mail2,tecnico.santomaso@agordino.bl.it
1,c_i351,Mail2,comune.santopadre@libero.it
1,c_i352,Mail2,comunesantoreste@alice.it
1,c_i357,Mail2,info@comune.santostefanodelsole.av.it
1,c_i359,Mail2,santostefanodir@libero.it
1,c_i360,Mail2,anagrafe@comunesantostefanodisessanio.aq.it
1,c_i361,Mail2,comune@comune.santostefanoticino.mi.it
1,c_i362,Mail2,segreteria@comune.santostefanolodigiano.lo.it
1,c_i363,Mail2,ragioneria@comune.santostefanodimagra.sp.it
1,c_i367,Mail2,info@santostefanobelbo.it
1,c_i368,Mail2,tributi@comune.santostefanodaveto.ge.it
1,c_i371,Mail2,comune@comune.santostefanoinaspromonte.rc.it
1,c_i372,Mail2,ragioneria@comune.santo-stefano-roero.cn.it
1,c_i373,Mail2,info@sanstino.it
1,c_i374,Mail5,tributi.santulussurgiu@anutel.it
1,c_i375,Mail2,info@comune.santurbano.pd.it
1,c_i376,Mail2,info@comune.sanvalentino.pe.it
1,c_i377,Mail2,protocollo@comune.sanvalentinotorio.sa.it
1,c_i381,Mail2,info@comune.sanvenanzo.tr.it
2,c_i384,Mail3,protocollo@comune.sanveromilis.or.it
1,c_i388,Mail2,info@comune.sanvincenzolacosta.cs.it
1,c_i391,Mail2,utc@comune.sanvitaliano.na.it
1,c_i392k,Mail2,protocollo.sanvito@valboite.bl.it
1,c_i394,Mail2,info@comunesanvitochietino.gov.it
1,c_i396,Mail2,segreteriaamministrativa@comune.sanvitodeinormanni.br.it
1,c_i400,Mail2,info@comune.roiate.rm.it
1,c_i403,Mail2,affari.generali@com-san-vito-al-tagliamento.regione.fvg.it
1,c_i405,Mail2,protocollo@com-san-vito-di-fagagna.regione.fvg.it
1,c_i408,Mail2,info@comune.sanvittoredellazio.fr.it
1,c_i411,Mail2,comune@comune.sanzeno.tn.it
3,c_i415,Mail4,protocollo@comune.sanzenoneallambro.mi.it
1,c_i416,Mail2,comunedisanzenonealpo.co@tin.it
1,c_i417,Mail2,protocollo@comune.san-zenone.tv.it
1,c_i418,Mail4,segreteria@comune.saonara.pd.it
1,c_i420,Mail2,area.amministrativa@comune.saponara.me.it
1,c_i421,Mail2,ragioneria@comune.sappada.ud.it
1,c_i422,Mail2,protocollo@comune.sapri.sa.it
1,c_i424,Mail2,comunesaracinescorag@libero.it
1,c_i425,Mail2,info@comune.sarcedo.vi.it
1,c_i429,Mail2,info@comune.sardigliano.al.it
2,c_i430,Mail3,protocollo@sarego.gov.it
1,c_i431,Mail2,info@comune.sarentino.bz.it
1,c_i432,Mail2,info@comune.sarezzano.al.it
1,c_i434,Mail2,segreteria@comune.sarmato.pc.it
1,c_i435,Mail2,segreteria@comune.sarmede.tv.it
1,c_i436,Mail2,info@comune.sarnano.mc.it
1,c_i437,Mail2,protocollo@comune.sarnico.bg.it
1,c_i442,Mail2,info@comune.sarre.ao.it
1,c_i447,Mail4,info@comune.sartiranalomellina.pv.it
1,c_i449,Mail3,segreteria.sindaco@comunesarzana.gov.it
1,c_i451,Mail2,info@comune.sassano.sa.it
1,c_i453,Mail2,protocollo@comune.sassello.sv.it
1,c_i454,Mail2,sindaco@comune.sassetta.li.it
1,c_i457,Mail2,ragioneria@comune.sassodicastalda.pz.it
1,c_i460,Mail2,comune.sassofeltrio@provincia.ps.it
1,c_i465,Mail2,info@comune.sauzedicesana.to.it
1,c_i468,Mail2,comunesavelli@comune.savelli.kr.it
1,c_i470,Mail2,info@comune.savigliano.cn.it
1,c_i471,Mail2,info@comune.savignano.av.it
1,c_i473,Mail2,info@comune.savignano-sul-panaro.mo.it
1,c_i478,Mail2,protocollo@comune.savogna.ud.it
1,c_i480,Mail2,informa@comune.savona.it
1,c_i482,Mail2,protocollo@comune.scafa.pe.it
1,c_i485,Mail2,scalacoe@libero.it
1,c_i487,Mail2,info@comune.scaldasole.pv.it
1,c_i490,Mail2,scalenghe@ruparpiemonte.it
1,c_i492,Mail2,info@comunescalettazanclea.it
1,c_i498,Mail2,info@comune.scandolararipadoglio.cr.it
1,c_i499,Mail2,protocollo@comune.scandriglia.ri.it
1,c_i501,Mail2,comunescanno@tiscalit.it
